_id,MisparMitham,Yeshuv,SemelYeshuv,ShemMitcham,YachadKayam,YachadTosafti,YachadMutza,TaarichHachraza,MisparTochnit,KishurLatar,SachHeterim,KishurLaMapa,Maslul,ShnatMatanTokef,Bebitzua,Status,source_name,source_url,source_type,original_resource_id,original_file_path,original_row_index,ingestion_timestamp,detected_relevance_reason,מפתח לפוליגון תכנית,מספר תוכנית,שם תוכנית,שלב תכנוני,יזם תכנון,סמל יישוב,יישוב,תאריך קיום תנאי סף,תאריך פרסום להפקדה ברשומות,תאריך פרסום לאישור ברשומות,קישור לאתר רשות מקרקעי ישראל,קישור לאתר מנהל תכנון,יחד פוטנציאל לשיווק
549,5009230.0,רמת גן                                                                                                                                                                                                                                                         ,8600.0,מתחם 37 אבא הלל-רוקח-חירות - תכנית רג/1767                                                                                                                                                                                                                     ,30,60,90.0,,506-0275313                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000339227/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009230                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,548,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
550,5009236.0,רמת גן                                                                                                                                                                                                                                                         ,8600.0,"רג/1811 - קריניצי 109, 111", יוסף הגלילי 20 , פינוי בינוי                                                                                                                                                                                                       ,59.0,118,190,29/04/2026,506-0696336                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000969891/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009236                                                                                                                                                          ,מיסוי                                                                                                                                                                                                                                                          ,2025                                                                                                                                                                                                                                                           ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,549,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
551,5009239.0,רמת גן                                                                                                                                                                                                                                                         ,8600.0,מתחם 48 ז'בוטינסקי 89-99 מורדי הגטאות 11-13                                                                                                                                                                                                                    ,144,356,500.0,,506-0770594                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5001017013/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009239                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,550,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
552,5009244.0,רמת גן                                                                                                                                                                                                                                                         ,8600.0,טבנקין 7-13 התחדשות עירונית                                                                                                                                                                                                                                    ,24,56,80.0,,506-0494195                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000640971/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009244                                                                                                                                                          ,,2024                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,551,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
553,5009246.0,רמת גן                                                                                                                                                                                                                                                         ,8600.0,"הגפן 8-10 ר""ג                                                                                                                                                                                                                                                  ",30,48,78.0,,506-0855098                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005067480/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009246                                                                                                                                                          ,,2026                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,552,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
554,5009248.0,רמת גן                                                                                                                                                                                                                                                         ,8600.0,רג/1849   התחדשות עירונית תרצה ירושלים                                                                                                                                                                                                                         ,35,78,125.0,28/04/2025,506-0915140                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005103194/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009248                                                                                                                                                          ,מיסוי                                                                                                                                                                                                                                                          ,2025                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,553,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
555,5009250.0,רמת גן                                                                                                                                                                                                                                                         ,8600.0,אבא הלל חרות התקווה (מתחם 41)                                                                                                                                                                                                                                  ,72,130,202.0,29/04/2026,506-0893594                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005090412/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009250                                                                                                                                                          ,מיסוי                                                                                                                                                                                                                                                          ,2025                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,554,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
556,5009251.0,רמת גן                                                                                                                                                                                                                                                         ,8600.0,רג/1850  אהרונסון-הירדן התחדשות עירונית                                                                                                                                                                                                                        ,116,224,340.0,,506-0983502                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005144320/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009251                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,555,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
557,5009252.0,רמת גן                                                                                                                                                                                                                                                         ,8600.0,"רג/1851  פנחס רוטנברג 79, 81, 83, 85 התחדשות עירונית                                                                                                                                                                                                           ",66,113,179.0,,506-0832550                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005054154/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009252                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,556,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
558,5009253.0,רמת גן                                                                                                                                                                                                                                                         ,8600.0,"רג/1750 - רש""י - אבא הלל - מזרח                                                                                                                                                                                                                                ",72,144,216.0,19/11/2024,506-0460949                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000432113/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009253                                                                                                                                                          ,מיסוי                                                                                                                                                                                                                                                          ,2024                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,557,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
559,5009254.0,חיפה                                                                                                                                                                                                                                                           ,4000.0,ברנר 2-18                                                                                                                                                                                                                                                      ,55,201,256.0,,304-1129055                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/3005249998/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009254                                                                                                                                                          ,,2024                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,558,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
560,5009257.0,לוד                                                                                                                                                                                                                                                            ,7000.0,מרכזי העיר                                                                                                                                                                                                                                                     ,1326,4249,5575.0,,תמל/2060                                                                                                                                                                                                                                                       ,https://mavat.iplan.gov.il/SV4/1/99005335416/310                                                                                                                                                                                                               ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009257                                                                                                                                                          ,טרם הוכרז                                                                                                                                                                                                                                                      ,,לא                                                                                                                                                                                                                                                             ,      תכנון ראשוני                                                                                                                                                                                                                                             ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,559,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
561,5009258.0,עתלית                                                                                                                                                                                                                                                          ,53.0,גבעת קנדי ועין כרמל                                                                                                                                                                                                                                            ,242,557,867.0,,תמל/2036                                                                                                                                                                                                                                                       ,https://mavat.iplan.gov.il/SV4/1/99005102174/310                                                                                                                                                                                                               ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009258                                                                                                                                                          ,טרם הוכרז                                                                                                                                                                                                                                                      ,2024                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,560,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
562,5009259.0,ראשון לציון                                                                                                                                                                                                                                                    ,8300.0,"מתחם ביאליק 9,11                                                                                                                                                                                                                                               ",44,93,137.0,03/12/2023,413-0860734                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/4005069706/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009259                                                                                                                                                          ,מיסוי                                                                                                                                                                                                                                                          ,,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,561,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
563,5009261.0,יבנה                                                                                                                                                                                                                                                           ,2660.0,"הגלבועים (14,26,27)                                                                                                                                                                                                                                            ",66,126,192.0,,404-1153113                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/4005264602/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009261                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,562,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
564,5009425.0,הרצליה                                                                                                                                                                                                                                                         ,6400.0,בר כוכבא פינת סעדיה גאון                                                                                                                                                                                                                                       ,24,50,74.0,,504-1150143                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005262642/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009425                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,563,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
565,5009432.0,תל אביב יפו                                                                                                                                                                                                                                                    ,5000.0,תא/ מק/ 5069 - דרך השלום 77-85                                                                                                                                                                                                                                 ,180,300,480.0,,507-0923904                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005108812/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009432                                                                                                                                                          ,,2024                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,564,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
566,5009439.0,הוד השרון                                                                                                                                                                                                                                                      ,9700.0,מתחם הרשות                                                                                                                                                                                                                                                     ,56,130,186.0,10/02/2025,423-1002005                                                                                                                                                                                                                                                    ,,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009439                                                                                                                                                          ,מיסוי                                                                                                                                                                                                                                                          ,,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,565,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
567,5009448.0,פתח תקוה                                                                                                                                                                                                                                                       ,7900.0,מוצקין רופין                                                                                                                                                                                                                                                   ,83,193,276.0,,410-0962290                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/4005131590/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009448                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,browser_saved_official_data_gov_json,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,data\manual_sources\data_gov_f65a0daf_records.json,566,2026-05-27T16:09:42,Browser-saved official data.gov.il CKAN datastore_search JSON,,,,,,,,,,,,,
